29/08/2025, 1:10 am - Messages and calls are end-to-end encrypted. Only people in this chat can read, listen to, or share them. *Learn more*
06/09/2025, 10:33 pm - Mckinnan: https://www.instagram.com/reel/DK-88MjybYP/?igsh=MXh0ZGlybTQxOGM1Yg==
14/12/2025, 6:54 am - Mckinnan: *Useful Free Resources* 👇🏻

Cyber security -
https://youtu.be/v3iUx2SNspY?si=_XGSzGe9-IamKeht

https://whatsapp.com/channel/0029VancSnGG8l5KQYOOyL1T

Ethical Hacking -
https://youtu.be/Rgvzt0D8bR4?si=4s1nykWGYD94O2ju

Generative AI -
https://youtu.be/mEsleV16qdo?si=54kDV1totKRvClqK

https://whatsapp.com/channel/0029VazaRBY2UPBNj1aCrN0U

Machine learning -
https://youtu.be/LvC68w9JS4Y?si=o7566Zra5x47P89b

https://whatsapp.com/channel/0029VawtYcJ1iUxcMQoEuP0O

Data science -
https://youtu.be/gDZ6czwuQ18?si=9-0OszQgegTlo8Tf

https://whatsapp.com/channel/0029Va8v3eo1NCrQfGMseL2D

Data Analytics -
https://whatsapp.com/channel/0029VbAbnvPLSmbeFYNdNA29

https://youtu.be/VaSjiJMrq24?si=-NMgqpQQlD6xEKdp

Full stack web development -
https://youtu.be/HVjjoMvutj4?si=O4zgybDL9seh2wN7

https://whatsapp.com/channel/0029VaiSdWu4NVis9yNEE72z

Python - 
https://youtu.be/UrsmFxEIp5k?si=BC_3p52jqrfDTNvd

https://whatsapp.com/channel/0029VaiM08SDuMRaGKd9Wv0L

Deep learning -
https://youtu.be/G1P2IaBcXx8?si=d6X1zaj_bU6DwWZf

Devops engineering -
https://www.youtube.com/live/9J44HhOVArc?si=YrIglU3LZTUlKArk

Power BI -
https://youtu.be/bQ-HTp-tx40?si=WIJt-tb_j2G4zcuF

https://whatsapp.com/channel/0029Vai1xKf1dAvuk6s1v22c

Digital marketing with AI -
https://youtu.be/kunkYTKFNtI?si=qtiTbA8qmbM4DPYL

https://whatsapp.com/channel/0029VbAuBjwLSmbjUbItjM1t

Join our coding WhatsApp group 🔥 :- https://whatsapp.com/channel/0029VahiFZQ4o7qN54LTzB17

Learn more and practice more 🚀

*React ❤️ For More*
14/12/2025, 6:54 am - Mckinnan: ✅ *Habits of Highly Effective Programmers* 🧑‍💻⚙️  

1️⃣ *Write Before You Code*  
Sketch logic, write pseudo-code, or plan flow—clarity saves time.

2️⃣ *Break Big Problems Into Small Tasks*  
Solving 10 small problems is easier than one giant one.

3️⃣ *Use Meaningful Variable & Function Names*  
Good naming reduces bugs and improves readability.

4️⃣ *Don’t Repeat Yourself (DRY)*  
Write reusable code. Functions > Copy-paste.

5️⃣ *Version Control is Non-Negotiable*  
Always use Git, even for solo projects.

6️⃣ *Keep Learning Shortcuts & Tools*  
Master your IDE, shortcuts, extensions, and linters.

7️⃣ *Read Error Messages Carefully*  
They often tell you *exactly* what's wrong—don’t ignore them.

8️⃣ *Learn How the Web & OS Work*  
Understanding the system behind your code makes you sharper.

9️⃣ *Know When to Ask for Help*  
Struggling for hours? Ask. Pair program. Learn faster.

🔟 *Stay Curious*  
Experiment, build side projects, reverse engineer cool things.

💬 *Tap ❤️ for more!*
14/12/2025, 6:56 am - Mckinnan: *Useful Free Resources* 👇🏻

Cyber security -
https://youtu.be/v3iUx2SNspY?si=_XGSzGe9-IamKeht

https://whatsapp.com/channel/0029VancSnGG8l5KQYOOyL1T

Ethical Hacking -
https://youtu.be/Rgvzt0D8bR4?si=4s1nykWGYD94O2ju

Generative AI -
https://youtu.be/mEsleV16qdo?si=54kDV1totKRvClqK

https://whatsapp.com/channel/0029VazaRBY2UPBNj1aCrN0U

Machine learning -
https://youtu.be/LvC68w9JS4Y?si=o7566Zra5x47P89b

https://whatsapp.com/channel/0029VawtYcJ1iUxcMQoEuP0O

Data science -
https://youtu.be/gDZ6czwuQ18?si=9-0OszQgegTlo8Tf

https://whatsapp.com/channel/0029Va8v3eo1NCrQfGMseL2D

Data Analytics -
https://whatsapp.com/channel/0029VbAbnvPLSmbeFYNdNA29

https://youtu.be/VaSjiJMrq24?si=-NMgqpQQlD6xEKdp

Full stack web development -
https://youtu.be/HVjjoMvutj4?si=O4zgybDL9seh2wN7

https://whatsapp.com/channel/0029VaiSdWu4NVis9yNEE72z

Python - 
https://youtu.be/UrsmFxEIp5k?si=BC_3p52jqrfDTNvd

https://whatsapp.com/channel/0029VaiM08SDuMRaGKd9Wv0L

Deep learning -
https://youtu.be/G1P2IaBcXx8?si=d6X1zaj_bU6DwWZf

Devops engineering -
https://www.youtube.com/live/9J44HhOVArc?si=YrIglU3LZTUlKArk

Power BI -
https://youtu.be/bQ-HTp-tx40?si=WIJt-tb_j2G4zcuF

https://whatsapp.com/channel/0029Vai1xKf1dAvuk6s1v22c

Digital marketing with AI -
https://youtu.be/kunkYTKFNtI?si=qtiTbA8qmbM4DPYL

https://whatsapp.com/channel/0029VbAuBjwLSmbjUbItjM1t

Join our coding WhatsApp group 🔥 :- https://whatsapp.com/channel/0029VahiFZQ4o7qN54LTzB17

Learn more and practice more 🚀

*React ❤️ For More*
15/12/2025, 11:42 am - Mckinnan: ✅ *Python Project-1: Build a Simple Calculator* 🧮🐍

If you're new to Python, a calculator is the perfect first project. It’s simple, practical, and teaches core concepts.

*🔧 Tools Needed:*  
- Python (install from python.org)  
- Any code editor (VS Code, PyCharm, etc.)

*📌 Features:*  
- Add, Subtract, Multiply, Divide  
- User input via terminal  
- Error handling for invalid input or division by zero

*💻 Python Code Example:*
``` 
def add(x, y):
    return x + y

def subtract(x, y):
    return x - y

def multiply(x, y):
    return x * y

def divide(x, y):
    if y == 0:
        return "Error: Cannot divide by zero"
    return x / y

print("Select operation:")
print("1. Add\n2. Subtract\n3. Multiply\n4. Divide")

choice = input("Enter choice (1/2/3/4): ")

num1 = float(input("Enter first number: "))
num2 = float(input("Enter second number: "))

if choice == '1':
    print("Result:", add(num1, num2))
elif choice == '2':
    print("Result:", subtract(num1, num2))
elif choice == '3':
    print("Result:", multiply(num1, num2))
elif choice == '4':
    print("Result:", divide(num1, num2))
else:
    print("Invalid input")
```

*🧠 What You Learn:*  
- Functions  
- Input/output  
- Conditionals (if/else)  
- Basic error handling  
- Type conversion

*✨ Upgrade Ideas:*
- Add GUI using Tkinter  
- Save calculation history  
- Include exponent, square root, or modulo

💬 *Tap ❤️ for more project ideas!*
16/12/2025, 12:24 am - Mckinnan: 
16/12/2025, 12:24 am - Mckinnan: <Media omitted>
16/12/2025, 12:24 am - Mckinnan: <Media omitted>
16/12/2025, 7:47 pm - Mckinnan: ✅ *Top 5 Mistakes to Avoid When Learning Python* ❌🐍

1️⃣ *Skipping the Basics*  
Many learners rush to libraries like Pandas or Django. First, master Python syntax, data types, loops, functions, and OOP. It builds the foundation.

2️⃣ *Ignoring Indentation Rules*  
Python uses indentation to define code blocks. One wrong space can break your code — always stay consistent (usually 4 spaces).

3️⃣ *Not Practicing Enough*  
Watching tutorials alone won’t help. Code daily. Start with small scripts like a calculator, quiz app, or text-based game.

4️⃣ *Avoiding Errors Instead of Learning from Them*  
Tracebacks look scary but are helpful. Read and understand error messages. They teach you more than error-free code.

5️⃣ *Relying Too Much on Copy-Paste*  
Copying code without understanding kills learning. Try writing code from scratch and explain it to yourself line-by-line.

💬 *Tap ❤️ for more!*
18/12/2025, 4:33 pm - Mckinnan: 💡 *Here’s how I’d Prepare for an AI Career in 2025 from Scratch:* 🤖📈

*1) Learn Python FIRST.*  
Python is the backbone of AI. Master the basics:  
– Variables, loops, functions, OOP  
– Libraries: `NumPy`, `Pandas`, `Matplotlib`

*2) Build a Math Foundation.*  
Focus on:  
– Linear Algebra (vectors, matrices)  
– Probability & Statistics  
– Calculus (basics of gradients)  
Use YouTube or Khan Academy for visual learning.

*3) Learn Machine Learning Core Concepts.*  
Study:  
– Supervised vs Unsupervised Learning  
– Regression, Classification, Clustering  
– Overfitting, bias-variance, model evaluation

*4) Master ML Libraries & Tools.*  
Practice using:  
– `scikit-learn` for ML  
– `TensorFlow` or `PyTorch` for DL  
– `Jupyter Notebooks` for experimenting

*5) Build Projects to Learn.*  
Ideas:  
– Spam Detection  
– House Price Prediction  
– Image Classifier  
– Chatbot using LLMs  
Push every project to GitHub!

*6) Understand Deep Learning.*  
Learn:  
– Neural Networks  
– CNNs (for images)  
– RNNs & Transformers (for language)  
Visualize architectures with diagrams.

*7) Learn Prompt Engineering + LLM Basics.*  
Study how models like ChatGPT work.  
Try using:  
– OpenAI API  
– Hugging Face models  
Practice few-shot prompting & summarization tasks.

*8) Join AI Communities.*  
Follow AI Twitter/X, join Discords, attend hackathons or Kaggle competitions.  
Network = Faster growth.

*9) Learn MLOps Fundamentals.*  
Basics of:  
– Model deployment (Streamlit, FastAPI)  
– Model versioning (MLflow)  
– Cloud tools: AWS/GCP

🔟 *Stay Consistent + Track Progress*  
Use Notion or Trello to track:  
– Concepts learned  
– Projects done  
– Papers or blogs read  

💬 *Tap ❤️ for more!*
23/12/2025, 3:30 pm - Mckinnan: https://youtube.com/shorts/7IUeYNL_50k?si=DZRR80S42HtQYh66
25/12/2025, 7:54 am - Mckinnan: ✅ *Useful Resources to Learn Python Programming in 2025* 🐍💻

*1. Online Platforms*  
• *freeCodeCamp* – Python for beginners + data science track  
• *W3Schools Python* – Interactive and beginner-friendly  
• *Real Python* – In-depth tutorials and articles  

*2. YouTube Channels*  
• *Tech With Tim* – Python projects and tutorials  
• *Programming with Mosh* – Beginner to advanced concepts  
• *freeCodeCamp* – Full Python courses (3–12 hrs)  

*3. Free Courses*  
• *Python Course – https://www.freecodecamp.org/learn/python-v9/*  
• *CS50’s Introduction to Python – edX*  
• *Google’s Python Class – https://developers.google.com/edu/python*  

*4. Coding Practice*  
• *HackerRank* – Python challenges and interview prep  
• *LeetCode* – Practice Python for data structures & algorithms  
• *Replit* – Code online without setup  

*5. Books*  
• *Automate the Boring Stuff with Python* – Al Sweigart  
• *Python Crash Course* – Eric Matthes  
• *Fluent Python* – Luciano Ramalho (advanced)  

*6. Tools*  
• *Jupyter Notebook* – For data science & experimentation  
• *PyCharm / VS Code* – IDEs for efficient Python coding  
• *Anaconda* – Python distribution for data science  

💡 *Start with syntax, loops, functions. Then explore OOP, modules, and real projects.*

💬 *Tap ❤️ for more!*
27/12/2025, 12:15 am - Mckinnan: https://youtube.com/shorts/nUMv7iqghJc?si=ujMWY-D13q-rxZrW
27/12/2025, 12:18 am - Mckinnan: ✅ Learn New Skills FREE 🔰

1. Web Development ➝
◀️ https://t.me/webdevcoursefree

2. CSS ➝
◀️ http://css-tricks.com

3. JavaScript ➝
◀️ http://t.me/javascript_courses

4. React ➝
◀️ http://react-tutorial.app

5. Tailwind CSS ➝
◀️ http://scrimba.com

6. Data Science  ➝
◀️ https://t.me/datasciencefun

7. Python ➝
◀️ http://pythontutorial.net

8. SQL ➝
◀️  https://t.me/sqlanalyst

9. Git and GitHub ➝
◀️ http://GitFluence.com

10. Blockchain ➝
◀️ https://t.me/Bitcoin_Crypto_Web

11. Mongo DB ➝
◀️ http://mongodb.com

12. Node JS ➝
◀️ http://nodejsera.com

13. English Speaking ➝
◀️ https://t.me/englishlearnerspro

14. C#➝
◀️https://learn.microsoft.com/en-us/training/paths/get-started-c-sharp-part-1/

15. Excel➝
◀️ https://t.me/excel_analyst

16. Generative AI➝
◀️ https://t.me/generativeai_gpt

Join @free4unow_backup for more free courses 

Like for more ❤️

ENJOY LEARNING👍👍
27/12/2025, 12:52 am - Mckinnan: ✅ *Top Coding Platforms for Practice & Growth* 🚀💻

If you want to get better at programming, these platforms will boost your learning and problem-solving:

*1️⃣ LeetCode*  
Best for interview preparation, DSA, and company-specific problems.

*2️⃣ HackerRank*  
Great for beginners and intermediate coders to practice problems by domains like Python, SQL, etc.

*3️⃣ Codeforces*  
Competitive programming platform. Good for contests and improving speed.

*4️⃣ GeeksforGeeks*  
Complete tutorials, coding problems, and interview experiences.

*5️⃣ CodeChef*  
Coding contests, problem sets, and beginner-friendly learning paths.

*6️⃣ AtCoder / HackerEarth*  
Great for regular contests and practice problems.

*7️⃣ Codewars*  
Solve challenges (kata) and improve code style and efficiency.

*8️⃣ Coderbyte*  
Good for interview prep, real coding assessments, and company mock rounds.

*9️⃣ TopCoder*  
Advanced competitive programming and challenges with rankings.

*🔟 Exercism*  
Community-driven platform focused on improving your code through mentorship.

💬 *Tip:* Choose one platform, practice daily, and track your progress.

Coding Interview Resources: https://whatsapp.com/channel/0029VammZijATRSlLxywEC3X

🔥 *Double Tap ❤️ if you found this helpful!*
01/01/2026, 9:07 pm - Mckinnan: 🖥 Website To Learn Programming & Data Analytics 

1. Learn HTML :- html.com
2. Learn CSS :- css-tricks.com
3. Learn Tailwind CSS :- tailwindcss.com
4. Learn JavaScript :- imp.i115008.net/mgGagX
5. Learn Bootstrap :- getbootstrap.com
6. Learn DSA :- t.me/dsabooks
7. Learn Git :- git-scm.com
8. Learn React :- react-tutorial.app
9. Learn API :- rapidapi.com/learn
10. Learn Python :- t.me/pythondevelopersindia
11. Learn SQL :- t.me/sqlspecialist
12. Learn Web3 :- learnweb3.io
13. Learn JQuery :- learn.jquery.com
14. Learn ExpressJS :- expressjs.com
15. Learn NodeJS :- nodejs.dev/learn
16. Learn MongoDB :- learn.mongodb.com
17. Learn PHP :- phptherightway.com/
18. Learn Golang :- learn-golang.org/
19. Learn Power BI :- t.me/powerbi_analyst
20. Learn Data Analytics:- datasimplifier.com
21. Learn Excel:- http://t.me/excel_data

Join for more free resources: https://t.me/free4unow_backup

ENJOY LEARNING 👍👍
01/01/2026, 9:12 pm - Mckinnan: ✅ *Python Roadmap for Beginners (2025)* 🐍💻

*1. Python Basics*  
• Variables, Data types  
• Input/Output  
• Operators  
• Conditional statements (if-else)  
• Loops (for, while)

*2. Data Structures*  
• Lists, Tuples, Sets, Dictionaries  
• List/Dict Comprehensions

*3. Functions & Modules*  
• Defining & calling functions  
• Arguments, return values  
• `import` & creating modules

*4. File Handling*  
• Read/write text & CSV files  
• Use of `with open()`

*5. Object-Oriented Programming*  
• Classes & Objects  
• Inheritance, Polymorphism  
• Constructors (`_init_`)  

*6. Error Handling*  
• try-except blocks  
• finally, raise

*7. Useful Built-in Modules*  
• `math`, `datetime`, `random`, `os`

*8. Libraries for Practice*  
• NumPy & Pandas (Data handling)  
• Matplotlib & Seaborn (Visualization)

*9. Mini Projects*  
• Calculator, To-do app, Weather app  
• Web scraper, Quiz app

*10. Where to Practice*  
• LeetCode / HackerRank / Replit / Jupyter  
• GitHub for portfolio

💬 *Tap ❤️ for more!*
01/01/2026, 9:18 pm - Mckinnan: ✅ *How to Learn Python in 2025* 🐍📚  

✅ *Step 1: Learn Syntax by Doing*  
• Write code from Day 1  
• Use `print()`, variables, and basic math  
• Practice with online REPLs or Jupyter Notebooks  

✅ *Step 2: Understand Core Concepts*  
• Data types: `int`, `str`, `list`, `dict`, `bool`  
• Control flow: `if`, `elif`, `else`, `for`, `while`  
• Functions & return values  

✅ *Step 3: Apply Logic with Mini-Tasks*  
• Reverse a string  
• Count vowels  
• Find max of three numbers  
• FizzBuzz  

✅ *Step 4: Learn by Projects, Not Just Theory*  
• Weather App (API + CLI)  
• BMI Calculator  
• File Renamer  
• Basic Password Generator  

✅ *Step 5: Learn Libraries When Needed*  
• `pandas` for data  
• `requests` for APIs  
• `matplotlib` for plots  
• `re` for regex  

✅ *Step 6: Build a Strong Habit*  
• Code 30 mins daily  
• Track progress in a doc  
• Focus on learning, not perfection  

✅ *Step 7: Explore Career Paths with Python*  
• Data Science → NumPy, pandas  
• Web Dev → Flask, Django  
• Automation → Selenium, `os`, `shutil`  
• AI/ML → scikit-learn, TensorFlow  

*Don’t rush. Write. Debug. Learn. Repeat.*  

💬 *Double Tap ♥️ For More!*
07/01/2026, 8:15 pm - Mckinnan: *Value Yourself & Waiting on God's Timing*

By Eld Ismael Lome
06th/01/2026

Young people the best advice I can leave here with you is found in  Proverbs 14:27, it states that *"The fear of the LORD is a fountain of life, to depart from the snares of the Devil"*

You will never mess up your life if you truly understands your identity and value in God. You are not worth the splendid of this world that people are chasing.

Your young life worth the precious blood of Jesus. Live it to the fullest with God and die empty. It is full of gladness, laughter, and happiness. Many young folks have missed this phase of youthfulness life. Some have committed suicide, others fall victims of unwanted pregnancy, unstable marriages, thus, burdened themselves living with regrets and miseries.

Psychological studies have proven that more than 80% of young and/ teenagers had suffered tragically as early as age  of 15-19 as they underwent a *phase/stage of Illusion - a wishful thinking*. In this stage, everything that a boy/girl perceives are affectionately  attractive, pleasant and beautiful, regardless of its disadvantages and consequences, for instances; love for relationship, sports, party, peers/mate, fashion/beauty, beer, night club, smoke, entertainment, etc... Every experiences are just good, enjoyable and charming for them.

20% of these things may come to reality as they grow up but the rest are just shattered dreams/illusions. In between, life determines how betterness or bitterness it may be for a young men/women in the future. However, not everything are achievable, although they may be attractive. These are natural phase of illusion as a mortal being you ought to pass, and are not the true version of you.

Being mature is understood by mid 30 and 40. Many teenagers failed terribly in  their early *Stage of Illusion* and in reality they couldn't stand it by 30s and 40s. Your young life is very fragile to lose too early. Be the best true version of what God intended for you. Stay positive, be focused, pray, live devoted and study God’s word daily. Let the spirit of God leads, guide and direct your path. Don't fall too quickly and cheaply on Fame, Money, Beauty and Material things you perceived in your early stage of illusion.

Besides, we can't deny the fact that, we're an emotional or sexual being, our body finds its expression in many ways; gazing, touching, talking, hugging, dating, hangout, party, etc with opposite sexs thus, our body needs to explore findings its meaning and purpose. Possibilities of falling into the snares of emotional or sexual distractions are very eminent at that time. Only the strongest survives and the weakest were eliminated by the test of youthful seasons. 

Many hearts have been broken. Many futures have been shattered. Many tears have fallen. Many aspirations of young folks turned into nightmare for those who cant survive the test of young life. Devil is working at its best taking advantage of every decision and choices we made and comes in order to steal, kill and destroy our future. Be patience and wait for God's divine timing. Dont rush to listen to the seduction, urges and wisphers of the devil, it'll destroy your youthful life.

Never make shortcut, serious and crazy decision in the early stage of illusion, you never know that your short term choices for emotional happiness and pleasure will leave a longlasting pain in life which yourself will suffer its consequences.

Just an Advice if you don't mind, especially for Young Folks of Nowadays.

#IronSharpenIron #RealMen #RealWomen
.......................................
Elder. Ismael Lome
NCD-AC Youth Ministry's Interim Secretary.
09/01/2026, 1:51 am - Mckinnan: Ms. Kuperson.vcf (file attached)
19/01/2026, 12:56 am - Mckinnan: https://youtube.com/shorts/ZZhA98SM0Tw?si=VjZb91NNKpHsCsfH
29/01/2026, 12:47 pm - Mckinnan: 
29/01/2026, 12:47 pm - Mckinnan: IMG-20260129-WA0068.jpg (file attached)
29/01/2026, 12:47 pm - Mckinnan: IMG-20260129-WA0069.jpg (file attached)
29/01/2026, 12:47 pm - Mckinnan: IMG-20260129-WA0070.jpg (file attached)
29/01/2026, 12:47 pm - Mckinnan: IMG-20260129-WA0071.jpg (file attached)
29/01/2026, 12:47 pm - Mckinnan: <Media omitted>
29/01/2026, 12:47 pm - Mckinnan: <Media omitted>
29/01/2026, 12:47 pm - Mckinnan: <Media omitted>
29/01/2026, 12:47 pm - Mckinnan: <Media omitted>
29/01/2026, 12:54 pm - Mckinnan: IMG-20260129-WA0071.jpg (file attached)
29/01/2026, 12:54 pm - Mckinnan: IMG-20260129-WA0068.jpg (file attached)
29/01/2026, 12:54 pm - Mckinnan: IMG-20260129-WA0069.jpg (file attached)
29/01/2026, 12:54 pm - Mckinnan: IMG-20260129-WA0070.jpg (file attached)
29/01/2026, 12:57 pm - Mckinnan: IMG-20260129-WA0068.jpg (file attached)
29/01/2026, 12:57 pm - Mckinnan: IMG-20260129-WA0071.jpg (file attached)
29/01/2026, 12:57 pm - Mckinnan: IMG-20260129-WA0069.jpg (file attached)
29/01/2026, 12:57 pm - Mckinnan: IMG-20260129-WA0070.jpg (file attached)
31/01/2026, 11:53 am - Mckinnan: You deleted this message
31/01/2026, 11:53 am - Mckinnan: STK-20260131-WA0015.webp (file attached)
01/02/2026, 10:39 pm - Mckinnan: <Media omitted>
02/02/2026, 10:45 am - Mckinnan: KNB Scholarship Guidelines 2026 (30012026)update.pdf (file attached)
KNB Scholarship Guidelines 2026 (30012026)update.pdf
02/02/2026, 10:45 am - Mckinnan: INDONESIAN SCHOLARSHIP APPLICATION FORM.pdf (file attached)
INDONESIAN SCHOLARSHIP APPLICATION FORM.pdf
02/02/2026, 10:45 am - Mckinnan: <Media omitted>
📅 KNB Scholarship 2026 Timeline

Prospective applicants of the Kemitraan Negara Berkembang (KNB) Scholarship 2026 are advised to carefully take note of the following selection stages to ensure a smooth application process:

🗓️ 2 February – 31 March 2026
Application Submission
🗓️ 6 – 7 April 2026
Data Verification by the Indonesian Embassy
🗓️ 20 – 30 April 2026
Administrative Selection by the Directorate of Institutional Affairs
🗓️ 14 May – 12 June 2026
Academic Selection
🗓️ 19 June 2026
Announcement

Stay updated with official information through:
🌐 knb.kemdiktisaintek.go.id
📲 Instagram: @knbscholarship

#KNBScholarship
#DiktisaintekBerdampak
08/02/2026, 10:19 pm - Mckinnan: STK-20250930-WA0022.webp (file attached)
08/02/2026, 10:19 pm - Mckinnan: STK-20260208-WA0061.webp (file attached)
09/02/2026, 4:38 pm - Mckinnan: <Media omitted>
09/02/2026, 4:39 pm - Mckinnan: <Media omitted>
ATTENTION PNG & SOLOMON ISLANDS STUDENTS! ✨🌏

🎓 Study in Indonesia with a FULL Tuition Scholarship – 2026 Intake Now Open!

Great news for aspiring students from Papua New Guinea and Solomon Islands! Universitas Esa Unggul (Jakarta, Indonesia) is offering the 2026 Education Scholarship with 100% tuition fee coverage for selected international students.

This is your opportunity to gain a globally recognized qualification in one of Southeast Asia’s most dynamic countries.

⸻

🌟 Available Study Levels:
 • Diploma (D3)
 • Applied Bachelor’s Degree (D4)
 • Bachelor’s Degree (S1)
 • Master’s Degree (S2)
(Professional & Doctoral programs are not included)

⸻

💯 Scholarship Benefit:

✅ Full tuition fee covered for the entire study period

⸻

⚠️ Costs Not Covered:
 • Registration Fee (S1: IDR 250,000 | S2: IDR 500,000)
 • Student Jacket & Academic Attributes: IDR 300,000
 • ESQ Program: IDR 250,000
 • Graduation Fee: IDR 3,000,000 – IDR 3,500,000
 • Visa Fee: IDR 2,700,000
 • Residence Permit:
 • IDR 6,000,000 (1 year)
 • IDR 8,500,000 (2 years)
 • Living Expenses: approx. IDR 2,000,000 – 3,000,000 per month
 • Additional Master’s Research Fee: IDR 1,500,000 per semester

⸻

🌐 Explore programs:
www.esaunggul.ac.id

🔗 Apply here:
https://bit.ly/2026InternationalScholarship

⸻

🚀 Don’t miss this chance to upgrade your future!
Study, grow, and build international networks in Indonesia.

For more information:
📩 International Affairs Office
✉️ international.office@esaunggul.ac.id

📱 WhatsApp:
+62 812 9221 8139
+62 813 2000 3807
09/02/2026, 8:39 pm - Mckinnan: IMG-20260209-WA0024.jpg (file attached)
10/02/2026, 9:57 am - Mckinnan: All_Document_Reader_1770676047236.pdf (file attached)
12/02/2026, 7:49 am - Mckinnan: Taryn1234
21/02/2026, 9:05 pm - Mckinnan: For every new level, there's a new devil
24/02/2026, 9:36 pm - Mckinnan: Now, let's move to the next topic in Python Programming Roadmap:

*✅ Python Functions Part-1*

*What a function is*
- A block of reusable code
- Runs only when you call it
- Solves one specific task

*Why you need functions*
- Avoid repetition
- Improve readability
- Easier debugging

*Basic function*
def greet():
    print("Hello")
greet()

*Function with parameters*
def greet(name):
    print("Hello", name)
greet("Deepak")

- *Key idea*
- Parameters receive data
- Arguments send data

*Function with return value*
def add(a, b):
    return a + b
result = add(10, 20)
print(result)

*Important rule*
- return gives output back
- print only shows output

*Wrong way beginners use*
def add(a, b):
    print(a + b)

This cannot be reused in calculations.

*Correct way*
def add(a, b):
    return a + b

*Multiple return paths*
def check_pass(marks):
    if marks >= 40:
        return "Pass"
    else:
        return "Fail"

*Default parameters*
def power(base, exp=2):
    return base ** exp
print(power(5))
print(power(5, 3))

*Function calling function*
def square(n):
    return n * n
def cube(n):
    return square(n) * n
print(cube(3))

*Common mistakes*
- Forgetting return
- Using print instead of return
- Wrong indentation
- Calling function before definition


*Mini practice task for you* 👇

1. Function to calculate square of a number
2. Function to check prime number
3. Function to find maximum of two numbers
4. Function to calculate simple interest
5. Function to count vowels in a string


*✅ Practice Task Solutions – Try it yourself first*

- *Function to calculate square of a number*

def square(n):
    return n * n

print(square(5)) # 25


- *Function to check prime number*

def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

print(is_prime(7)) # True
print(is_prime(10)) # False


- *Function to find maximum of two numbers*

def find_max(a, b):
    if a > b:
        return a
    return b

print(find_max(10, 20)) # 20


- *Function to calculate simple interest*

def simple_interest(principal, rate, time):
    return (principal * rate * time) / 100

print(simple_interest(1000, 5, 2)) # 100.0


- *Function to count vowels in a string*

def count_vowels(text):
    vowels = "aeiouAEIOU"
    count = 0
    for char in text:
        if char in vowels:
            count += 1
    return count

print(count_vowels("Python Programming")) # 4


*Rule to remember*
- One function, one job
- Name functions clearly


Python Programming Roadmap: https://whatsapp.com/channel/0029VaiM08SDuMRaGKd9Wv0L/2312

*Double Tap ♥️ For More*
25/02/2026, 10:01 am - Mckinnan: <Media omitted>
🇦🇺 Australia Awards Scholarships 2027 – Fully Funded

Applications will open soon for one of the most prestigious scholarships funded by the Australian Government.

The scholarship covers full tuition fees, airfare, living expenses, health insurance, and more for undergraduate and postgraduate studies in Australia.

If you are from a participating developing country and want to study in Australia, this is a great opportunity.

🔗 Official link is in the comments.

Tag someone who should apply 👇

Credit: Australia Awards,  Department of Foreign Affairs and Trade.
Scholarships Corner does not claim ownership of the opportunities shared. This article is adapted from information published on the official website. All details are subject to change by the host institution. No copyright infringement is intended. For credit, corrections, or content-related inquiries, please contact us.

#ScholarshipsCorner #AustraliaAwards #studyinaustralia #ScholarshipOpportunity
#scholarships #fullyfunded #studyabroad
02/03/2026, 12:33 pm - Mckinnan: No one can control you once you understand the tricks people use. Learn to spot fake urgency, guilt, love bombing, silent treatment, gaslighting, and boundary testing.

Pay attention to actions, not words. Stay calm when someone tries to upset you. Don’t overexplain yourself. Protect your time. Stop seeking constant approval.

When you control your emotions and reactions, manipulation loses its power. 

You'll stand on your own caliber.
02/03/2026, 11:01 pm - Mckinnan: Blessed Sunday!

What I Always Tell My Kids

1.Treat everyone with respect. Never look down on anyone. Tomorrow, that same person might be the gatekeeper to your next opportunity.

2.Be content. Gratitude brings peace. Learn to appreciate what you have while working for what you want.

3.Stay humble. Owning many things doesn’t make you more human than anyone else. We are all equal at our core.

4.Invest in the tools of your trade first. Build your skills and strengthen what helps you grow.

5.If it’s within your power to help, help. Kindness is never wasted.

6.Forgive quickly. Even when people hate you or wrong you, choose to do good. Bitterness only weighs you down.

7.In money conflicts, protect your name over your cash. Let the money go if you must — but keep your integrity.

8.Mind your own business. Focus on your path and your growth.

9.If you have a vision, push it. Keep going until others can see what you see.

10.Love God. Let your faith guide your decisions, character, and purpose.
03/03/2026, 8:52 am - Mckinnan: https://share.google/aimode/KFRb9iljjXo6Yox0o
06/03/2026, 12:52 am - Mckinnan: https://www.linkedin.com/in/mckinnan-kuperson-b19a873b3?utm_source=share_via&utm_content=profile&utm_medium=member_android
